shop,city,amount,ts
5,Delhi,651.61,2024-03-02 09:34:00
34,Delhi,436.81,2024-03-02 09:35:00
5,Delhi,548.14,2024-03-02 09:36:00
34,Mumbai,541.07,2024-03-02 09:37:00
42,Mumbai,160.59,2024-03-02 09:38:00
47,Mumbai,636.37,2024-03-02 09:39:00
11,Mumbai,333.89,2024-03-02 09:40:00
43,Delhi,400.26,2024-03-02 09:41:00
39,Delhi,445.72,2024-03-02 09:42:00
15,Mumbai,519.67,2024-03-02 09:43:00
10,Mumbai,563.99,2024-03-02 09:44:00
20,Mumbai,428.04,2024-03-02 09:45:00
4,Pune,534.82,2024-03-02 09:46:00
8,Mumbai,588.98,2024-03-02 09:47:00
12,Pune,374.0,2024-03-02 09:48:00
0,Mumbai,366.55,2024-03-02 09:49:00
44,Mumbai,430.56,2024-03-02 09:50:00
49,Mumbai,390.97,2024-03-02 09:51:00
29,Pune,358.7,2024-03-02 09:52:00
22,Delhi,412.69,2024-03-02 09:53:00
26,Pune,555.11,2024-03-02 09:54:00
24,Mumbai,579.64,2024-03-02 09:55:00
12,Delhi,595.69,2024-03-02 09:56:00
10,Pune,606.61,2024-03-02 09:57:00
1,Mumbai,380.33,2024-03-02 09:58:00
5,Pune,613.3,2024-03-02 09:59:00
41,Pune,497.58,2024-03-02 10:00:00
49,Delhi,299.74,2024-03-02 10:01:00
32,Delhi,441.85,2024-03-02 10:02:00
43,Delhi,571.85,2024-03-02 10:03:00
8,Delhi,502.03,2024-03-02 10:04:00
16,Pune,312.87,2024-03-02 10:05:00
49,Delhi,545.01,2024-03-02 10:06:00
17,Mumbai,477.75,2024-03-02 10:07:00
31,Mumbai,620.2,2024-03-02 10:08:00
37,Mumbai,577.83,2024-03-02 10:09:00
1,Delhi,332.2,2024-03-02 10:10:00
37,Pune,651.47,2024-03-02 10:11:00
28,Delhi,589.57,2024-03-02 10:12:00
22,Pune,518.03,2024-03-02 10:13:00
15,Delhi,643.32,2024-03-02 10:14:00
43,Pune,458.1,2024-03-02 10:15:00
46,Mumbai,476.9,2024-03-02 10:16:00
19,Pune,423.3,2024-03-02 10:17:00
29,Mumbai,434.03,2024-03-02 10:18:00
25,Pune,515.4,2024-03-02 10:19:00
27,Delhi,290.72,2024-03-02 10:20:00
46,Pune,556.58,2024-03-02 10:21:00
24,Mumbai,667.23,2024-03-02 10:22:00
10,Pune,561.7,2024-03-02 10:23:00
33,Delhi,504.66,2024-03-02 10:24:00
48,Delhi,660.01,2024-03-02 10:25:00
15,Mumbai,493.66,2024-03-02 10:26:00
49,Pune,529.95,2024-03-02 10:27:00
38,Mumbai,418.5,2024-03-02 10:28:00
24,Pune,528.61,2024-03-02 10:29:00
12,Mumbai,602.77,2024-03-02 10:30:00
25,Delhi,544.56,2024-03-02 10:31:00
45,Delhi,537.79,2024-03-02 10:32:00
16,Pune,330.1,2024-03-02 10:33:00
39,Pune,517.81,2024-03-02 10:34:00
1,Mumbai,569.44,2024-03-02 10:35:00
45,Pune,592.92,2024-03-02 10:36:00
10,Pune,553.05,2024-03-02 10:37:00
22,Pune,409.1,2024-03-02 10:38:00
39,Delhi,617.16,2024-03-02 10:39:00
24,Mumbai,578.14,2024-03-02 10:40:00
14,Mumbai,402.68,2024-03-02 10:41:00
3,Mumbai,598.76,2024-03-02 10:42:00
43,Pune,542.27,2024-03-02 10:43:00
39,Mumbai,483.77,2024-03-02 10:44:00
8,Mumbai,528.98,2024-03-02 10:45:00
48,Pune,604.61,2024-03-02 10:46:00
35,Pune,415.61,2024-03-02 10:47:00
18,Mumbai,503.89,2024-03-02 10:48:00
2,Delhi,427.93,2024-03-02 10:49:00
32,Delhi,443.52,2024-03-02 10:50:00
1,Delhi,585.17,2024-03-02 10:51:00
2,Delhi,521.7,2024-03-02 10:52:00
31,Pune,491.86,2024-03-02 10:53:00
46,Mumbai,374.3,2024-03-02 10:54:00
43,Delhi,594.05,2024-03-02 10:55:00
25,Delhi,274.23,2024-03-02 10:56:00
8,Delhi,460.49,2024-03-02 10:57:00
39,Mumbai,475.3,2024-03-02 10:58:00
8,Mumbai,628.54,2024-03-02 10:59:00
8,Delhi,704.61,2024-03-02 11:00:00
44,Delhi,500.29,2024-03-02 11:01:00
14,Pune,546.78,2024-03-02 11:02:00
10,Pune,452.37,2024-03-02 11:03:00
12,Delhi,655.3,2024-03-02 11:04:00
17,Mumbai,504.3,2024-03-02 11:05:00
40,Delhi,441.61,2024-03-02 11:06:00
9,Pune,534.01,2024-03-02 11:07:00
12,Pune,719.78,2024-03-02 11:08:00
24,Mumbai,618.34,2024-03-02 11:09:00
12,Mumbai,548.07,2024-03-02 11:10:00
11,Delhi,500.27,2024-03-02 11:11:00
26,Pune,418.43,2024-03-02 11:12:00
45,Mumbai,437.7,2024-03-02 11:13:00
7,Delhi,909.3,2024-03-02 11:14:00
43,Mumbai,556.82,2024-03-02 11:15:00
32,Pune,316.27,2024-03-02 11:16:00
18,Mumbai,513.28,2024-03-02 11:17:00
28,Pune,549.71,2024-03-02 11:18:00
37,Pune,499.13,2024-03-02 11:19:00
24,Pune,528.33,2024-03-02 11:20:00
16,Pune,400.09,2024-03-02 11:21:00
1,Mumbai,462.29,2024-03-02 11:22:00
47,Pune,690.85,2024-03-02 11:23:00
13,Pune,459.55,2024-03-02 11:24:00
2,Pune,593.85,2024-03-02 11:25:00
33,Pune,547.26,2024-03-02 11:26:00
45,Pune,569.38,2024-03-02 11:27:00
13,Pune,650.04,2024-03-02 11:28:00
38,Mumbai,639.22,2024-03-02 11:29:00
38,Pune,563.77,2024-03-02 11:30:00
4,Mumbai,462.5,2024-03-02 11:31:00
44,Mumbai,259.56,2024-03-02 11:32:00
16,Pune,738.8,2024-03-02 11:33:00
37,Pune,237.75,2024-03-02 11:34:00
28,Mumbai,310.69,2024-03-02 11:35:00
45,Mumbai,530.63,2024-03-02 11:36:00
11,Pune,441.98,2024-03-02 11:37:00
39,Mumbai,660.14,2024-03-02 11:38:00
29,Mumbai,673.0,2024-03-02 11:39:00
19,Delhi,579.67,2024-03-02 11:40:00
22,Pune,523.87,2024-03-02 11:41:00
18,Pune,397.18,2024-03-02 11:42:00
43,Delhi,613.76,2024-03-02 11:43:00
32,Mumbai,453.49,2024-03-02 11:44:00
15,Mumbai,478.15,2024-03-02 11:45:00
18,Mumbai,454.76,2024-03-02 11:46:00
39,Mumbai,488.89,2024-03-02 11:47:00
2,Mumbai,744.28,2024-03-02 11:48:00
36,Pune,616.53,2024-03-02 11:49:00
14,Mumbai,556.03,2024-03-02 11:50:00
44,Mumbai,464.48,2024-03-02 11:51:00
42,Delhi,459.96,2024-03-02 11:52:00
21,Pune,624.38,2024-03-02 11:53:00
40,Delhi,732.11,2024-03-02 11:54:00
41,Mumbai,617.85,2024-03-02 11:55:00
48,Pune,645.66,2024-03-02 11:56:00
40,Delhi,637.27,2024-03-02 11:57:00
24,Mumbai,556.37,2024-03-02 11:58:00
43,Pune,429.42,2024-03-02 11:59:00
32,Pune,390.23,2024-03-02 12:00:00
48,Mumbai,496.05,2024-03-02 12:01:00
20,Mumbai,443.24,2024-03-02 12:02:00
18,Mumbai,683.18,2024-03-02 12:03:00
4,Pune,321.67,2024-03-02 12:04:00
18,Delhi,457.38,2024-03-02 12:05:00
8,Delhi,629.45,2024-03-02 12:06:00
42,Mumbai,521.85,2024-03-02 12:07:00
17,Delhi,340.98,2024-03-02 12:08:00
11,Mumbai,408.38,2024-03-02 12:09:00
22,Pune,514.61,2024-03-02 12:10:00
25,Pune,618.27,2024-03-02 12:11:00
30,Pune,564.49,2024-03-02 12:12:00
38,Mumbai,545.72,2024-03-02 12:13:00
20,Delhi,611.72,2024-03-02 12:14:00
2,Pune,450.94,2024-03-02 12:15:00
26,Mumbai,559.28,2024-03-02 12:16:00
12,Mumbai,499.38,2024-03-02 12:17:00
31,Pune,639.78,2024-03-02 12:18:00
6,Delhi,643.4,2024-03-02 12:19:00
31,Mumbai,500.95,2024-03-02 12:20:00
19,Delhi,530.49,2024-03-02 12:21:00
29,Mumbai,226.47,2024-03-02 12:22:00
43,Delhi,481.05,2024-03-02 12:23:00
30,Mumbai,709.07,2024-03-02 12:24:00
33,Pune,538.66,2024-03-02 12:25:00
47,Pune,641.76,2024-03-02 12:26:00
37,Pune,504.17,2024-03-02 12:27:00
16,Mumbai,577.34,2024-03-02 12:28:00
26,Pune,256.14,2024-03-02 12:29:00
9,Pune,470.49,2024-03-02 12:30:00
30,Mumbai,315.56,2024-03-02 12:31:00
40,Pune,399.69,2024-03-02 12:32:00
13,Delhi,300.21,2024-03-02 12:33:00
15,Pune,515.21,2024-03-02 12:34:00
6,Delhi,351.05,2024-03-02 12:35:00
18,Delhi,677.71,2024-03-02 12:36:00
49,Delhi,544.92,2024-03-02 12:37:00
6,Pune,374.48,2024-03-02 12:38:00
25,Delhi,381.75,2024-03-02 12:39:00
4,Pune,511.63,2024-03-02 12:40:00
19,Delhi,606.6,2024-03-02 12:41:00
11,Delhi,452.38,2024-03-02 12:42:00
8,Mumbai,598.61,2024-03-02 12:43:00
31,Mumbai,507.37,2024-03-02 12:44:00
32,Delhi,723.35,2024-03-02 12:45:00
3,Pune,510.69,2024-03-02 12:46:00
8,Delhi,604.5,2024-03-02 12:47:00
23,Pune,660.99,2024-03-02 12:48:00
22,Delhi,677.58,2024-03-02 12:49:00
34,Pune,460.01,2024-03-02 12:50:00
5,Mumbai,535.29,2024-03-02 12:51:00
35,Delhi,223.15,2024-03-02 12:52:00
13,Mumbai,675.46,2024-03-02 12:53:00
18,Pune,408.76,2024-03-02 12:54:00
23,Delhi,386.88,2024-03-02 12:55:00
33,Mumbai,395.54,2024-03-02 12:56:00
38,Pune,474.76,2024-03-02 12:57:00
6,Pune,379.04,2024-03-02 12:58:00
28,Mumbai,614.94,2024-03-02 12:59:00
27,Mumbai,523.17,2024-03-02 13:00:00
45,Delhi,509.51,2024-03-02 13:01:00
11,Pune,573.18,2024-03-02 13:02:00
25,Pune,489.84,2024-03-02 13:03:00
4,Delhi,670.24,2024-03-02 13:04:00
10,Pune,652.03,2024-03-02 13:05:00
28,Delhi,260.59,2024-03-02 13:06:00
24,Delhi,703.03,2024-03-02 13:07:00
8,Delhi,550.67,2024-03-02 13:08:00
2,Delhi,467.65,2024-03-02 13:09:00
48,Delhi,545.39,2024-03-02 13:10:00
7,Pune,723.91,2024-03-02 13:11:00
16,Mumbai,491.92,2024-03-02 13:12:00
14,Mumbai,539.51,2024-03-02 13:13:00
43,Pune,456.67,2024-03-02 13:14:00
31,Pune,447.27,2024-03-02 13:15:00
4,Pune,730.74,2024-03-02 13:16:00
19,Mumbai,455.63,2024-03-02 13:17:00
26,Delhi,313.58,2024-03-02 13:18:00
33,Delhi,492.52,2024-03-02 13:19:00
25,Pune,413.42,2024-03-02 13:20:00
6,Mumbai,692.32,2024-03-02 13:21:00
2,Mumbai,711.66,2024-03-02 13:22:00
35,Pune,416.49,2024-03-02 13:23:00
31,Pune,493.54,2024-03-02 13:24:00
40,Mumbai,539.19,2024-03-02 13:25:00
18,Pune,320.65,2024-03-02 13:26:00
12,Mumbai,553.9,2024-03-02 13:27:00
19,Pune,403.79,2024-03-02 13:28:00
29,Pune,536.89,2024-03-02 13:29:00
49,Mumbai,585.41,2024-03-02 13:30:00
14,Mumbai,612.68,2024-03-02 13:31:00
44,Delhi,461.3,2024-03-02 13:32:00
49,Pune,488.77,2024-03-02 13:33:00
40,Pune,636.96,2024-03-02 13:34:00
21,Mumbai,420.53,2024-03-02 13:35:00
1,Mumbai,433.67,2024-03-02 13:36:00
4,Pune,595.57,2024-03-02 13:37:00
13,Mumbai,296.61,2024-03-02 13:38:00
30,Mumbai,370.36,2024-03-02 13:39:00
8,Delhi,599.43,2024-03-02 13:40:00
29,Pune,530.08,2024-03-02 13:41:00
14,Delhi,528.62,2024-03-02 13:42:00
38,Delhi,510.84,2024-03-02 13:43:00
18,Pune,479.82,2024-03-02 13:44:00
19,Delhi,503.42,2024-03-02 13:45:00
42,Mumbai,212.75,2024-03-02 13:46:00
24,Delhi,583.72,2024-03-02 13:47:00
9,Mumbai,575.47,2024-03-02 13:48:00
5,Delhi,604.34,2024-03-02 13:49:00
0,Pune,571.99,2024-03-02 13:50:00
38,Pune,522.17,2024-03-02 13:51:00
17,Delhi,206.61,2024-03-02 13:52:00
15,Pune,658.07,2024-03-02 13:53:00
47,Pune,679.61,2024-03-02 13:54:00
21,Delhi,505.4,2024-03-02 13:55:00
10,Mumbai,583.48,2024-03-02 13:56:00
37,Pune,508.42,2024-03-02 13:57:00
7,Pune,322.07,2024-03-02 13:58:00
29,Mumbai,382.96,2024-03-02 13:59:00
4,Delhi,668.26,2024-03-02 14:00:00
37,Pune,498.12,2024-03-02 14:01:00
21,Pune,494.83,2024-03-02 14:02:00
2,Pune,458.73,2024-03-02 14:03:00
39,Pune,546.32,2024-03-02 14:04:00
19,Pune,506.59,2024-03-02 14:05:00
24,Pune,397.64,2024-03-02 14:06:00
5,Pune,734.78,2024-03-02 14:07:00
6,Delhi,399.75,2024-03-02 14:08:00
37,Pune,558.61,2024-03-02 14:09:00
3,Pune,618.78,2024-03-02 14:10:00
0,Delhi,417.03,2024-03-02 14:11:00
16,Delhi,489.9,2024-03-02 14:12:00
20,Delhi,725.61,2024-03-02 14:13:00
44,Delhi,502.11,2024-03-02 14:14:00
16,Pune,550.13,2024-03-02 14:15:00
47,Pune,650.57,2024-03-02 14:16:00
29,Mumbai,424.0,2024-03-02 14:17:00
42,Pune,673.52,2024-03-02 14:18:00
2,Mumbai,485.38,2024-03-02 14:19:00
4,Mumbai,595.32,2024-03-02 14:20:00
29,Pune,201.15,2024-03-02 14:21:00
3,Delhi,430.17,2024-03-02 14:22:00
38,Pune,347.38,2024-03-02 14:23:00
5,Pune,602.05,2024-03-02 14:24:00
5,Delhi,502.5,2024-03-02 14:25:00
25,Delhi,578.48,2024-03-02 14:26:00
41,Pune,611.18,2024-03-02 14:27:00
31,Pune,292.44,2024-03-02 14:28:00
39,Delhi,447.84,2024-03-02 14:29:00
0,Pune,651.67,2024-03-02 14:30:00
47,Delhi,373.91,2024-03-02 14:31:00
19,Pune,409.43,2024-03-02 14:32:00
41,Delhi,463.17,2024-03-02 14:33:00
19,Pune,409.44,2024-03-02 14:34:00
34,Delhi,498.17,2024-03-02 14:35:00
15,Pune,589.59,2024-03-02 14:36:00
3,Mumbai,611.86,2024-03-02 14:37:00
3,Pune,409.94,2024-03-02 14:38:00
28,Pune,576.75,2024-03-02 14:39:00
1,Mumbai,432.49,2024-03-02 14:40:00
10,Pune,338.61,2024-03-02 14:41:00
8,Pune,342.48,2024-03-02 14:42:00
0,Delhi,289.17,2024-03-02 14:43:00
48,Pune,495.25,2024-03-02 14:44:00
38,Delhi,412.31,2024-03-02 14:45:00
14,Pune,401.25,2024-03-02 14:46:00
16,Delhi,416.3,2024-03-02 14:47:00
19,Pune,543.96,2024-03-02 14:48:00
11,Delhi,659.74,2024-03-02 14:49:00
44,Pune,460.14,2024-03-02 14:50:00
42,Mumbai,799.59,2024-03-02 14:51:00
48,Pune,537.22,2024-03-02 14:52:00
22,Mumbai,494.08,2024-03-02 14:53:00
15,Pune,415.82,2024-03-02 14:54:00
9,Pune,510.38,2024-03-02 14:55:00
43,Mumbai,571.31,2024-03-02 14:56:00
4,Mumbai,447.17,2024-03-02 14:57:00
24,Pune,541.01,2024-03-02 14:58:00
36,Delhi,491.26,2024-03-02 14:59:00
23,Pune,334.92,2024-03-02 15:00:00
8,Pune,374.73,2024-03-02 15:01:00
11,Mumbai,487.04,2024-03-02 15:02:00
25,Mumbai,432.08,2024-03-02 15:03:00
13,Delhi,579.1,2024-03-02 15:04:00
0,Mumbai,385.94,2024-03-02 15:05:00
2,Delhi,377.72,2024-03-02 15:06:00
44,Pune,474.8,2024-03-02 15:07:00
18,Delhi,402.75,2024-03-02 15:08:00
10,Mumbai,527.45,2024-03-02 15:09:00
30,Pune,512.36,2024-03-02 15:10:00
8,Delhi,427.47,2024-03-02 15:11:00
30,Delhi,417.12,2024-03-02 15:12:00
14,Delhi,439.68,2024-03-02 15:13:00
38,Mumbai,495.55,2024-03-02 15:14:00
7,Pune,309.01,2024-03-02 15:15:00
27,Mumbai,293.05,2024-03-02 15:16:00
11,Mumbai,480.58,2024-03-02 15:17:00
8,Pune,715.45,2024-03-02 15:18:00
22,Pune,462.06,2024-03-02 15:19:00
37,Delhi,482.3,2024-03-02 15:20:00
8,Pune,406.75,2024-03-02 15:21:00
2,Mumbai,430.62,2024-03-02 15:22:00
32,Pune,531.11,2024-03-02 15:23:00
26,Pune,548.26,2024-03-02 15:24:00
37,Pune,735.46,2024-03-02 15:25:00
30,Delhi,732.53,2024-03-02 15:26:00
43,Pune,345.2,2024-03-02 15:27:00
19,Pune,282.54,2024-03-02 15:28:00
45,Delhi,510.07,2024-03-02 15:29:00
46,Delhi,568.09,2024-03-02 15:30:00
42,Pune,564.75,2024-03-02 15:31:00
2,Delhi,345.31,2024-03-02 15:32:00
31,Pune,548.62,2024-03-02 15:33:00
22,Pune,596.11,2024-03-02 15:34:00
29,Delhi,516.67,2024-03-02 15:35:00
45,Pune,399.03,2024-03-02 15:36:00
41,Mumbai,430.93,2024-03-02 15:37:00
10,Pune,520.89,2024-03-02 15:38:00
43,Delhi,364.32,2024-03-02 15:39:00
22,Pune,468.29,2024-03-02 15:40:00
10,Pune,502.16,2024-03-02 15:41:00
25,Delhi,541.41,2024-03-02 15:42:00
45,Mumbai,405.9,2024-03-02 15:43:00
32,Mumbai,672.58,2024-03-02 15:44:00
5,Mumbai,499.37,2024-03-02 15:45:00
7,Delhi,371.55,2024-03-02 15:46:00
12,Delhi,339.11,2024-03-02 15:47:00
17,Delhi,535.07,2024-03-02 15:48:00
8,Pune,575.53,2024-03-02 15:49:00
31,Delhi,600.42,2024-03-02 15:50:00
11,Mumbai,591.39,2024-03-02 15:51:00
19,Pune,411.24,2024-03-02 15:52:00
24,Delhi,566.5,2024-03-02 15:53:00
0,Mumbai,521.19,2024-03-02 15:54:00
20,Pune,663.54,2024-03-02 15:55:00
29,Mumbai,232.27,2024-03-02 15:56:00
13,Pune,618.96,2024-03-02 15:57:00
17,Pune,692.94,2024-03-02 15:58:00
28,Mumbai,461.8,2024-03-02 15:59:00
28,Pune,428.4,2024-03-02 16:00:00
21,Delhi,894.34,2024-03-02 16:01:00
46,Delhi,682.2,2024-03-02 16:02:00
35,Pune,600.68,2024-03-02 16:03:00
24,Pune,490.3,2024-03-02 16:04:00
23,Mumbai,430.8,2024-03-02 16:05:00
39,Mumbai,390.33,2024-03-02 16:06:00
46,Mumbai,442.63,2024-03-02 16:07:00
33,Delhi,529.31,2024-03-02 16:08:00
27,Delhi,360.38,2024-03-02 16:09:00
15,Delhi,372.76,2024-03-02 16:10:00
37,Delhi,431.97,2024-03-02 16:11:00
10,Delhi,326.67,2024-03-02 16:12:00
44,Pune,450.88,2024-03-02 16:13:00
7,Pune,666.17,2024-03-02 16:14:00
30,Mumbai,406.28,2024-03-02 16:15:00
49,Pune,652.87,2024-03-02 16:16:00
5,Delhi,544.76,2024-03-02 16:17:00
17,Delhi,528.31,2024-03-02 16:18:00
3,Pune,540.22,2024-03-02 16:19:00
6,Delhi,360.51,2024-03-02 16:20:00
18,Mumbai,543.36,2024-03-02 16:21:00
13,Delhi,486.16,2024-03-02 16:22:00
22,Mumbai,515.69,2024-03-02 16:23:00
16,Mumbai,439.0,2024-03-02 16:24:00
7,Mumbai,624.66,2024-03-02 16:25:00
14,Delhi,308.86,2024-03-02 16:26:00
12,Mumbai,436.34,2024-03-02 16:27:00
33,Mumbai,612.09,2024-03-02 16:28:00
14,Mumbai,602.05,2024-03-02 16:29:00
9,Delhi,295.18,2024-03-02 16:30:00
6,Pune,584.54,2024-03-02 16:31:00
31,Mumbai,625.48,2024-03-02 16:32:00
20,Mumbai,434.62,2024-03-02 16:33:00
36,Pune,435.55,2024-03-02 16:34:00
23,Pune,661.04,2024-03-02 16:35:00
32,Pune,562.62,2024-03-02 16:36:00
39,Delhi,485.62,2024-03-02 16:37:00
30,Delhi,507.56,2024-03-02 16:38:00
47,Mumbai,630.13,2024-03-02 16:39:00
5,Mumbai,345.52,2024-03-02 16:40:00
29,Delhi,480.15,2024-03-02 16:41:00
48,Pune,342.58,2024-03-02 16:42:00
2,Delhi,351.95,2024-03-02 16:43:00
22,Delhi,533.52,2024-03-02 16:44:00
42,Mumbai,674.72,2024-03-02 16:45:00
40,Mumbai,527.74,2024-03-02 16:46:00
32,Mumbai,760.98,2024-03-02 16:47:00
29,Delhi,531.62,2024-03-02 16:48:00
13,Pune,432.83,2024-03-02 16:49:00
36,Delhi,782.5,2024-03-02 16:50:00
18,Pune,703.22,2024-03-02 16:51:00
23,Delhi,731.61,2024-03-02 16:52:00
15,Pune,505.3,2024-03-02 16:53:00
9,Pune,434.83,2024-03-02 16:54:00
5,Pune,655.44,2024-03-02 16:55:00
12,Pune,405.12,2024-03-02 16:56:00
46,Delhi,557.0,2024-03-02 16:57:00
2,Pune,549.54,2024-03-02 16:58:00
1,Pune,683.15,2024-03-02 16:59:00
13,Mumbai,388.48,2024-03-02 17:00:00
11,Delhi,381.68,2024-03-02 17:01:00
2,Pune,429.84,2024-03-02 17:02:00
19,Delhi,463.73,2024-03-02 17:03:00
0,Pune,398.23,2024-03-02 17:04:00
47,Pune,606.81,2024-03-02 17:05:00
22,Delhi,314.47,2024-03-02 17:06:00
27,Mumbai,419.28,2024-03-02 17:07:00
40,Delhi,624.25,2024-03-02 17:08:00
18,Pune,516.75,2024-03-02 17:09:00
9,Pune,517.26,2024-03-02 17:10:00
17,Pune,630.71,2024-03-02 17:11:00
36,Delhi,382.69,2024-03-02 17:12:00
29,Mumbai,303.68,2024-03-02 17:13:00
13,Mumbai,684.74,2024-03-02 17:14:00
16,Delhi,436.38,2024-03-02 17:15:00
22,Pune,467.41,2024-03-02 17:16:00
48,Delhi,502.99,2024-03-02 17:17:00
5,Mumbai,339.21,2024-03-02 17:18:00
33,Delhi,498.75,2024-03-02 17:19:00
5,Mumbai,442.11,2024-03-02 17:20:00
20,Delhi,570.51,2024-03-02 17:21:00
2,Pune,728.32,2024-03-02 17:22:00
20,Mumbai,376.86,2024-03-02 17:23:00
19,Mumbai,381.56,2024-03-02 17:24:00
7,Mumbai,628.22,2024-03-02 17:25:00
15,Delhi,631.16,2024-03-02 17:26:00
31,Mumbai,519.62,2024-03-02 17:27:00
19,Pune,623.02,2024-03-02 17:28:00
17,Mumbai,482.8,2024-03-02 17:29:00
23,Mumbai,357.0,2024-03-02 17:30:00
40,Pune,471.32,2024-03-02 17:31:00
48,Delhi,400.87,2024-03-02 17:32:00
24,Pune,539.62,2024-03-02 17:33:00
32,Pune,433.62,2024-03-02 17:34:00
20,Delhi,400.42,2024-03-02 17:35:00
5,Mumbai,466.78,2024-03-02 17:36:00
31,Mumbai,476.3,2024-03-02 17:37:00
19,Delhi,420.66,2024-03-02 17:38:00
16,Pune,576.12,2024-03-02 17:39:00
9,Pune,475.53,2024-03-02 17:40:00
14,Delhi,484.27,2024-03-02 17:41:00
27,Mumbai,476.32,2024-03-02 17:42:00
33,Delhi,465.02,2024-03-02 17:43:00
1,Delhi,629.26,2024-03-02 17:44:00
46,Mumbai,523.53,2024-03-02 17:45:00
14,Pune,517.15,2024-03-02 17:46:00
49,Mumbai,502.46,2024-03-02 17:47:00
46,Mumbai,657.92,2024-03-02 17:48:00
16,Mumbai,408.85,2024-03-02 17:49:00
48,Mumbai,490.13,2024-03-02 17:50:00
5,Delhi,380.76,2024-03-02 17:51:00
37,Pune,271.06,2024-03-02 17:52:00
44,Mumbai,243.46,2024-03-02 17:53:00
18,Mumbai,613.94,2024-03-02 17:54:00
49,Mumbai,493.42,2024-03-02 17:55:00
48,Delhi,595.8,2024-03-02 17:56:00
16,Mumbai,504.06,2024-03-02 17:57:00
31,Delhi,627.87,2024-03-02 17:58:00
2,Mumbai,463.64,2024-03-02 17:59:00
12,Pune,444.34,2024-03-02 18:00:00
38,Mumbai,544.47,2024-03-02 18:01:00
33,Pune,367.12,2024-03-02 18:02:00
30,Delhi,797.48,2024-03-02 18:03:00
5,Delhi,609.47,2024-03-02 18:04:00
43,Pune,632.51,2024-03-02 18:05:00
32,Mumbai,472.8,2024-03-02 18:06:00
3,Pune,589.35,2024-03-02 18:07:00
8,Delhi,349.09,2024-03-02 18:08:00
18,Pune,412.39,2024-03-02 18:09:00
0,Delhi,670.31,2024-03-02 18:10:00
14,Mumbai,396.63,2024-03-02 18:11:00
2,Delhi,591.16,2024-03-02 18:12:00
3,Mumbai,677.22,2024-03-02 18:13:00
21,Delhi,521.52,2024-03-02 18:14:00
12,Mumbai,516.32,2024-03-02 18:15:00
18,Delhi,429.06,2024-03-02 18:16:00
41,Pune,443.83,2024-03-02 18:17:00
23,Pune,647.17,2024-03-02 18:18:00
49,Pune,520.76,2024-03-02 18:19:00
10,Delhi,381.32,2024-03-02 18:20:00
1,Mumbai,563.88,2024-03-02 18:21:00
39,Pune,616.06,2024-03-02 18:22:00
3,Delhi,500.64,2024-03-02 18:23:00
39,Delhi,467.59,2024-03-02 18:24:00
25,Pune,473.74,2024-03-02 18:25:00
31,Pune,569.54,2024-03-02 18:26:00
44,Pune,473.14,2024-03-02 18:27:00
29,Delhi,385.87,2024-03-02 18:28:00
47,Pune,542.68,2024-03-02 18:29:00
44,Mumbai,452.07,2024-03-02 18:30:00
30,Mumbai,389.08,2024-03-02 18:31:00
8,Pune,638.98,2024-03-02 18:32:00
34,Mumbai,342.9,2024-03-02 18:33:00
33,Mumbai,471.67,2024-03-02 18:34:00
31,Mumbai,559.24,2024-03-02 18:35:00
12,Mumbai,587.24,2024-03-02 18:36:00
7,Mumbai,303.84,2024-03-02 18:37:00
13,Pune,386.74,2024-03-02 18:38:00
14,Mumbai,428.96,2024-03-02 18:39:00
0,Mumbai,479.7,2024-03-02 18:40:00
15,Pune,451.14,2024-03-02 18:41:00
42,Delhi,390.41,2024-03-02 18:42:00
39,Mumbai,644.76,2024-03-02 18:43:00
23,Delhi,339.71,2024-03-02 18:44:00
0,Mumbai,389.9,2024-03-02 18:45:00
37,Pune,627.62,2024-03-02 18:46:00
41,Delhi,503.41,2024-03-02 18:47:00
48,Pune,488.5,2024-03-02 18:48:00
35,Delhi,459.7,2024-03-02 18:49:00
10,Pune,505.54,2024-03-02 18:50:00
32,Delhi,524.85,2024-03-02 18:51:00
10,Pune,566.04,2024-03-02 18:52:00
46,Mumbai,387.69,2024-03-02 18:53:00
26,Pune,613.33,2024-03-02 18:54:00
44,Delhi,347.84,2024-03-02 18:55:00
28,Mumbai,532.83,2024-03-02 18:56:00
30,Pune,506.8,2024-03-02 18:57:00
44,Pune,471.64,2024-03-02 18:58:00
21,Mumbai,641.88,2024-03-02 18:59:00
43,Pune,526.13,2024-03-02 19:00:00
8,Pune,540.39,2024-03-02 19:01:00
1,Pune,497.38,2024-03-02 19:02:00
0,Delhi,697.22,2024-03-02 19:03:00
26,Mumbai,399.43,2024-03-02 19:04:00
8,Delhi,646.29,2024-03-02 19:05:00
4,Mumbai,659.48,2024-03-02 19:06:00
0,Pune,412.73,2024-03-02 19:07:00
15,Delhi,659.35,2024-03-02 19:08:00
6,Pune,282.76,2024-03-02 19:09:00
6,Mumbai,187.49,2024-03-02 19:10:00
15,Pune,540.13,2024-03-02 19:11:00
25,Mumbai,604.96,2024-03-02 19:12:00
20,Pune,364.64,2024-03-02 19:13:00
3,Mumbai,305.8,2024-03-02 19:14:00
44,Pune,557.86,2024-03-02 19:15:00
23,Mumbai,500.04,2024-03-02 19:16:00
21,Pune,568.4,2024-03-02 19:17:00
