server,status,response_ms
10.0.0.6,200,117.44
10.0.0.2,200,146.24
10.0.0.3,404,41.77
10.0.0.3,200,30.61
10.0.0.5,200,43.71
10.0.0.6,200,74.42
10.0.0.6,200,157.95
10.0.0.2,200,111.19
10.0.0.6,200,181.99
10.0.0.6,200,76.58
10.0.0.2,404,92.88
10.0.0.6,200,55.59
10.0.0.6,200,135.77
10.0.0.2,200,239.07
10.0.0.1,200,103.32
10.0.0.5,200,80.15
10.0.0.1,200,168.82
10.0.0.2,404,79.04
10.0.0.6,200,150.96
10.0.0.6,200,66.78
10.0.0.6,404,65.62
10.0.0.6,200,21.71
10.0.0.6,200,55.18
10.0.0.5,200,82.49
10.0.0.1,200,91.42
10.0.0.5,200,11.57
10.0.0.4,200,127.87
10.0.0.6,200,38.51
10.0.0.3,200,145.3
10.0.0.4,200,45.58
10.0.0.4,200,71.83
10.0.0.5,503,65.77
10.0.0.6,200,40.49
10.0.0.1,200,99.4
10.0.0.6,200,29.53
10.0.0.6,404,16.19
10.0.0.6,200,45.72
10.0.0.4,200,114.54
10.0.0.5,200,135.79
10.0.0.6,200,21.4
10.0.0.2,200,87.45
10.0.0.4,200,158.34
10.0.0.5,200,69.87
10.0.0.1,200,62.91
10.0.0.6,200,95.66
10.0.0.1,200,73.61
10.0.0.6,200,68.2
10.0.0.6,200,69.58
10.0.0.1,200,12.13
10.0.0.6,200,85.02
10.0.0.1,200,72.35
10.0.0.4,200,97.94
10.0.0.5,503,62.56
10.0.0.6,200,49.21
10.0.0.6,200,19.36
10.0.0.6,200,92.44
10.0.0.6,200,100.24
10.0.0.2,200,66.85
10.0.0.2,200,94.08
10.0.0.3,200,32.42
10.0.0.6,200,73.29
10.0.0.6,200,99.59
10.0.0.6,404,59.48
10.0.0.6,200,84.8
10.0.0.5,200,138.67
10.0.0.3,200,177.5
10.0.0.6,200,136.05
10.0.0.2,200,6.97
10.0.0.4,200,87.15
10.0.0.1,200,93.79
10.0.0.6,200,51.71
10.0.0.4,200,25.69
10.0.0.6,200,52.48
10.0.0.2,200,78.85
10.0.0.6,200,117.15
10.0.0.3,200,13.96
10.0.0.6,200,61.26
10.0.0.6,500,24.5
10.0.0.6,200,135.04
10.0.0.6,404,5.55
10.0.0.5,200,87.47
10.0.0.6,200,76.74
10.0.0.1,200,65.07
10.0.0.1,200,55.82
10.0.0.6,200,101.03
10.0.0.6,200,176.15
10.0.0.3,200,70.74
10.0.0.4,200,17.88
10.0.0.1,200,68.3
10.0.0.4,200,12.53
10.0.0.2,500,97.62
10.0.0.6,200,78.87
10.0.0.1,200,149.26
10.0.0.5,404,72.21
10.0.0.3,503,89.13
10.0.0.4,200,28.99
10.0.0.6,200,57.54
10.0.0.6,200,40.3
10.0.0.6,200,23.37
10.0.0.5,200,83.7
10.0.0.6,200,237.33
10.0.0.1,200,33.22
10.0.0.6,200,164.81
10.0.0.6,200,103.61
10.0.0.2,200,53.63
10.0.0.3,500,41.43
10.0.0.5,200,38.56
10.0.0.5,200,52.49
10.0.0.6,200,13.66
10.0.0.5,200,44.47
10.0.0.2,200,222.65
10.0.0.4,200,86.75
10.0.0.6,200,160.19
10.0.0.3,200,122.7
10.0.0.6,200,75.65
10.0.0.6,200,57.13
10.0.0.4,404,74.86
10.0.0.6,200,51.26
10.0.0.5,200,46.51
10.0.0.6,200,80.99
10.0.0.5,200,59.21
10.0.0.6,200,85.65
10.0.0.6,200,11.72
10.0.0.6,200,26.92
10.0.0.6,200,73.61
10.0.0.5,200,62.95
10.0.0.6,503,82.09
10.0.0.6,200,21.21
10.0.0.3,200,61.37
10.0.0.6,200,100.93
10.0.0.6,200,90.67
10.0.0.4,200,66.71
10.0.0.1,200,54.16
10.0.0.6,200,208.01
10.0.0.6,200,32.51
10.0.0.2,200,295.21
10.0.0.2,200,157.75
10.0.0.4,200,69.5
10.0.0.6,200,9.25
10.0.0.6,200,34.39
10.0.0.6,200,90.33
10.0.0.5,200,20.18
10.0.0.6,404,162.03
10.0.0.5,200,122.39
10.0.0.5,200,173.56
10.0.0.6,200,31.78
10.0.0.6,200,76.96
10.0.0.5,200,56.01
10.0.0.2,200,43.95
10.0.0.1,200,32.65
10.0.0.5,200,67.97
10.0.0.3,200,16.33
10.0.0.6,200,45.92
10.0.0.6,200,120.48
10.0.0.2,200,85.99
10.0.0.6,200,141.54
10.0.0.2,200,139.29
10.0.0.1,200,56.17
10.0.0.2,503,62.29
10.0.0.1,200,78.09
10.0.0.1,200,155.69
10.0.0.6,200,38.97
10.0.0.5,200,35.51
10.0.0.6,200,42.03
10.0.0.6,200,89.84
10.0.0.6,200,270.11
10.0.0.2,404,75.53
10.0.0.2,200,78.55
10.0.0.3,200,61.89
10.0.0.1,200,105.01
10.0.0.6,200,62.27
10.0.0.5,200,102.3
10.0.0.6,404,57.88
10.0.0.1,500,127.48
10.0.0.6,200,70.33
10.0.0.4,200,46.06
10.0.0.6,200,107.72
10.0.0.4,200,48.12
10.0.0.4,200,64.27
10.0.0.2,200,41.95
10.0.0.5,200,23.71
10.0.0.6,200,68.76
10.0.0.2,200,171.14
10.0.0.6,200,32.64
10.0.0.6,200,86.1
10.0.0.4,200,43.79
10.0.0.6,200,196.34
10.0.0.4,200,111.81
10.0.0.6,200,102.72
10.0.0.2,200,40.83
10.0.0.5,200,76.16
10.0.0.6,200,91.98
10.0.0.6,200,139.9
10.0.0.5,200,41.36
10.0.0.2,200,59.47
10.0.0.1,200,24.83
10.0.0.3,200,93.95
10.0.0.6,200,71.34
10.0.0.2,200,141.41
10.0.0.1,200,16.12
10.0.0.2,200,39.33
10.0.0.1,200,63.51
10.0.0.4,200,8.88
10.0.0.6,200,18.9
10.0.0.6,200,59.37
10.0.0.6,200,93.83
10.0.0.3,200,75.11
10.0.0.6,200,23.37
10.0.0.5,200,46.94
10.0.0.2,200,67.43
10.0.0.5,200,113.07
10.0.0.1,200,137.1
10.0.0.2,200,107.83
10.0.0.1,200,107.82
10.0.0.1,200,74.56
10.0.0.6,200,62.98
10.0.0.1,200,25.92
10.0.0.4,404,156.1
10.0.0.5,200,27.69
10.0.0.6,200,124.82
10.0.0.2,200,282.66
10.0.0.2,200,58.48
10.0.0.6,200,38.7
10.0.0.2,200,61.47
10.0.0.4,500,112.58
10.0.0.2,200,50.11
10.0.0.3,200,174.2
10.0.0.2,200,11.15
10.0.0.6,500,118.61
10.0.0.4,404,22.65
10.0.0.2,500,88.57
10.0.0.6,503,142.69
10.0.0.1,200,2.83
10.0.0.6,200,116.04
10.0.0.3,200,92.36
10.0.0.6,200,46.42
10.0.0.3,200,60.31
10.0.0.6,200,43.67
10.0.0.2,200,59.19
10.0.0.4,200,43.18
10.0.0.6,200,118.15
10.0.0.6,404,135.0
10.0.0.6,200,41.16
10.0.0.1,200,115.19
10.0.0.6,200,56.39
10.0.0.6,404,92.81
10.0.0.6,200,14.54
10.0.0.5,200,106.15
10.0.0.6,200,45.22
10.0.0.2,200,56.01
10.0.0.2,200,61.29
10.0.0.6,200,40.07
10.0.0.6,200,86.63
10.0.0.1,200,79.41
10.0.0.6,200,32.38
10.0.0.6,200,23.58
10.0.0.6,200,47.12
10.0.0.1,200,69.95
10.0.0.6,200,46.49
10.0.0.4,200,49.07
10.0.0.6,200,125.06
10.0.0.4,200,28.93
10.0.0.1,200,41.96
10.0.0.6,200,58.23
10.0.0.6,200,21.25
10.0.0.3,200,38.64
10.0.0.6,200,104.13
10.0.0.4,200,12.92
10.0.0.4,200,49.17
10.0.0.6,200,48.82
10.0.0.6,200,20.9
10.0.0.6,200,46.27
10.0.0.6,200,51.06
10.0.0.5,200,115.12
10.0.0.6,200,19.29
10.0.0.6,500,29.83
10.0.0.1,200,240.98
10.0.0.6,200,401.79
10.0.0.6,200,28.23
10.0.0.6,200,77.85
10.0.0.6,200,64.33
10.0.0.2,200,100.0
10.0.0.4,200,90.16
10.0.0.6,200,150.48
10.0.0.6,200,75.42
10.0.0.6,200,98.18
10.0.0.5,200,29.81
10.0.0.6,200,153.94
10.0.0.6,200,56.5
10.0.0.6,200,87.06
10.0.0.5,500,60.84
10.0.0.6,200,148.36
10.0.0.6,200,19.05
10.0.0.4,200,26.49
10.0.0.6,200,131.0
10.0.0.6,200,115.35
10.0.0.6,200,14.08
10.0.0.3,200,53.23
10.0.0.6,200,48.99
10.0.0.6,200,23.9
10.0.0.3,200,44.11
10.0.0.3,200,21.6
10.0.0.6,200,56.97
10.0.0.6,200,8.67
10.0.0.5,200,61.7
10.0.0.3,500,163.47
10.0.0.1,200,184.66
10.0.0.4,200,67.13
10.0.0.6,200,178.61
10.0.0.6,200,67.63
10.0.0.6,200,187.24
10.0.0.6,200,21.77
10.0.0.6,200,59.74
10.0.0.6,200,144.52
10.0.0.6,200,41.6
10.0.0.6,200,77.88
10.0.0.1,200,31.94
10.0.0.5,200,76.74
10.0.0.6,404,233.79
10.0.0.5,200,132.1
10.0.0.6,200,116.6
10.0.0.1,200,25.77
10.0.0.1,200,57.97
10.0.0.6,200,67.93
10.0.0.4,200,59.48
10.0.0.1,200,59.13
10.0.0.6,200,30.36
10.0.0.6,200,107.86
10.0.0.2,200,85.3
10.0.0.6,200,197.81
10.0.0.1,200,222.94
10.0.0.6,200,248.92
10.0.0.5,200,213.97
10.0.0.6,200,49.21
10.0.0.5,200,177.74
10.0.0.6,200,66.26
10.0.0.5,200,31.71
10.0.0.2,200,202.31
10.0.0.6,200,68.59
10.0.0.6,200,22.17
10.0.0.6,200,102.97
10.0.0.6,200,70.36
10.0.0.6,200,83.13
10.0.0.4,200,160.01
10.0.0.6,200,51.27
10.0.0.4,200,52.18
10.0.0.6,200,46.27
10.0.0.6,500,18.91
10.0.0.6,200,72.73
10.0.0.6,200,12.91
10.0.0.6,200,89.77
10.0.0.6,200,60.63
10.0.0.6,200,52.11
10.0.0.5,200,27.1
10.0.0.6,200,160.73
10.0.0.2,200,66.91
10.0.0.6,200,34.81
10.0.0.2,500,34.97
10.0.0.5,200,15.15
10.0.0.4,404,119.48
10.0.0.6,200,68.67
10.0.0.1,200,15.24
10.0.0.6,200,47.07
10.0.0.1,200,46.11
10.0.0.6,200,160.7
10.0.0.6,200,46.3
10.0.0.6,200,28.4
10.0.0.4,200,49.6
10.0.0.4,200,52.1
10.0.0.2,200,60.26
10.0.0.2,200,71.65
10.0.0.2,500,57.28
10.0.0.6,200,26.28
10.0.0.3,200,78.35
10.0.0.6,200,87.92
10.0.0.6,200,25.1
10.0.0.6,200,73.17
10.0.0.6,200,40.75
10.0.0.6,200,34.18
10.0.0.6,200,78.31
10.0.0.6,200,57.64
10.0.0.6,200,26.85
10.0.0.5,200,114.7
10.0.0.6,200,47.49
10.0.0.6,200,48.11
10.0.0.6,404,34.82
10.0.0.6,503,105.61
10.0.0.4,200,20.32
10.0.0.6,200,16.19
10.0.0.6,200,139.04
10.0.0.3,200,15.27
10.0.0.6,200,20.71
10.0.0.6,500,40.68
10.0.0.2,200,105.24
10.0.0.6,200,37.93
10.0.0.6,200,15.58
10.0.0.4,200,100.41
10.0.0.3,200,37.02
10.0.0.6,200,134.99
10.0.0.6,200,206.62
10.0.0.6,200,10.47
10.0.0.6,200,56.01
10.0.0.6,200,39.31
10.0.0.6,200,92.95
10.0.0.2,200,204.42
10.0.0.6,200,168.44
10.0.0.6,200,151.02
10.0.0.6,200,133.97
10.0.0.6,200,39.5
10.0.0.5,200,134.4
10.0.0.6,200,61.72
10.0.0.2,200,145.04
10.0.0.5,200,148.47
10.0.0.3,200,169.69
10.0.0.5,500,17.92
10.0.0.6,200,57.75
10.0.0.6,200,49.32
10.0.0.6,200,144.36
10.0.0.4,200,79.59
10.0.0.2,200,27.27
10.0.0.4,200,45.04
10.0.0.6,200,94.14
10.0.0.6,200,45.16
10.0.0.5,200,84.82
10.0.0.3,200,33.23
10.0.0.2,200,190.73
10.0.0.1,200,29.71
10.0.0.1,200,30.62
10.0.0.6,200,140.13
10.0.0.3,200,46.24
10.0.0.3,200,111.48
10.0.0.1,200,58.78
10.0.0.6,200,49.24
10.0.0.3,200,79.05
10.0.0.3,200,78.99
10.0.0.1,200,92.69
10.0.0.3,200,81.31
10.0.0.3,200,38.86
10.0.0.6,200,206.73
10.0.0.2,200,99.92
10.0.0.6,200,68.81
10.0.0.6,200,51.74
10.0.0.6,503,178.08
10.0.0.3,200,16.69
10.0.0.1,200,70.64
10.0.0.5,200,76.58
10.0.0.6,503,102.97
10.0.0.1,200,89.29
10.0.0.3,200,50.29
10.0.0.6,200,55.46
10.0.0.4,200,51.7
10.0.0.4,500,61.91
10.0.0.4,200,26.51
10.0.0.2,200,114.43
10.0.0.6,200,102.4
10.0.0.5,200,32.29
10.0.0.3,200,138.39
10.0.0.6,200,211.81
10.0.0.6,200,14.7
10.0.0.2,200,36.12
10.0.0.4,200,27.64
10.0.0.3,200,197.69
10.0.0.4,200,45.15
10.0.0.6,200,168.35
10.0.0.6,404,61.31
10.0.0.6,200,102.67
10.0.0.6,404,82.87
10.0.0.4,200,10.66
10.0.0.4,200,52.32
10.0.0.2,200,179.48
10.0.0.6,200,228.72
10.0.0.3,200,49.64
10.0.0.1,404,112.9
10.0.0.6,404,80.37
10.0.0.6,200,38.52
10.0.0.2,200,67.65
10.0.0.4,200,46.82
10.0.0.1,200,72.07
10.0.0.5,200,72.03
10.0.0.2,200,122.41
10.0.0.3,200,11.41
10.0.0.6,200,35.0
10.0.0.1,200,28.81
10.0.0.6,200,84.59
10.0.0.6,200,40.8
10.0.0.4,200,105.13
10.0.0.2,200,112.27
10.0.0.6,200,74.6
10.0.0.6,200,52.45
10.0.0.6,200,87.04
10.0.0.3,200,114.63
10.0.0.6,200,57.68
10.0.0.1,200,13.52
10.0.0.1,200,115.32
10.0.0.6,404,34.2
10.0.0.5,200,17.61
10.0.0.1,200,90.27
10.0.0.6,200,60.58
10.0.0.4,200,66.59
10.0.0.6,200,30.82
10.0.0.6,200,135.3
10.0.0.6,503,6.52
10.0.0.6,200,37.55
10.0.0.5,200,13.74
10.0.0.6,200,82.27
10.0.0.6,200,40.9
10.0.0.1,503,55.07
10.0.0.2,503,4.81
10.0.0.5,404,47.4
10.0.0.2,200,59.13
10.0.0.6,200,13.23
10.0.0.6,200,84.58
10.0.0.3,200,37.51
10.0.0.6,200,46.05
10.0.0.1,200,153.32
10.0.0.6,200,38.36
10.0.0.6,200,109.3
10.0.0.6,200,60.32
10.0.0.6,200,109.17
10.0.0.1,404,127.55
10.0.0.6,200,87.85
10.0.0.6,200,81.97
10.0.0.4,200,28.09
10.0.0.3,200,137.67
10.0.0.3,200,58.5
10.0.0.5,404,83.93
10.0.0.5,200,76.11
10.0.0.6,200,64.16
10.0.0.6,200,41.11
10.0.0.6,200,43.09
10.0.0.1,200,390.38
10.0.0.6,200,37.27
10.0.0.6,200,64.61
10.0.0.3,200,21.51
10.0.0.1,500,47.65
10.0.0.1,200,95.31
10.0.0.5,200,32.53
10.0.0.4,200,126.2
10.0.0.4,200,36.75
10.0.0.6,200,39.53
10.0.0.2,200,17.24
10.0.0.6,200,125.1
10.0.0.3,200,43.63
10.0.0.6,200,147.11
10.0.0.4,200,52.82
10.0.0.2,200,8.81
10.0.0.6,500,51.52
10.0.0.2,200,196.46
10.0.0.3,200,105.12
10.0.0.2,200,58.84
10.0.0.6,200,47.87
10.0.0.6,200,137.14
10.0.0.2,200,16.32
10.0.0.6,200,114.33
10.0.0.6,200,21.62
10.0.0.5,200,29.78
10.0.0.5,200,11.87
10.0.0.6,200,27.83
10.0.0.5,200,39.79
10.0.0.6,500,170.78
10.0.0.3,500,148.41
10.0.0.5,200,81.36
10.0.0.6,200,42.34
10.0.0.2,200,87.24
10.0.0.6,200,66.1
10.0.0.3,503,78.04
10.0.0.5,200,79.53
10.0.0.6,200,82.53
10.0.0.6,200,180.01
10.0.0.1,200,113.45
10.0.0.3,200,102.74
10.0.0.6,200,86.37
10.0.0.6,200,88.74
10.0.0.6,200,62.25
10.0.0.6,200,82.59
10.0.0.6,200,116.62
10.0.0.4,200,87.19
10.0.0.3,200,178.08
10.0.0.6,200,37.13
10.0.0.6,200,144.34
10.0.0.5,200,28.3
10.0.0.2,404,67.18
10.0.0.6,200,125.02
10.0.0.6,200,59.32
10.0.0.1,200,27.33
10.0.0.3,200,77.47
10.0.0.6,200,177.11
10.0.0.3,200,138.31
10.0.0.6,200,79.88
10.0.0.6,404,318.37
10.0.0.1,200,150.8
10.0.0.6,200,255.54
10.0.0.6,200,60.04
10.0.0.6,200,70.83
10.0.0.6,404,16.61
10.0.0.3,200,113.21
10.0.0.6,200,39.65
10.0.0.6,200,92.81
10.0.0.4,404,16.07
10.0.0.6,200,29.13
10.0.0.3,200,137.54
10.0.0.6,200,48.92
10.0.0.3,200,96.22
10.0.0.2,200,87.58
10.0.0.6,200,92.51
10.0.0.5,200,15.89
10.0.0.2,200,111.54
10.0.0.1,200,61.3
10.0.0.4,200,123.55
10.0.0.6,200,32.65
10.0.0.6,200,178.13
10.0.0.6,200,33.17
10.0.0.6,200,74.86
10.0.0.4,200,137.31
10.0.0.3,200,15.35
10.0.0.4,200,211.7
10.0.0.6,200,48.9
10.0.0.6,200,30.81
10.0.0.6,200,76.86
10.0.0.2,200,84.53
10.0.0.6,200,102.83
10.0.0.4,200,64.48
10.0.0.3,200,12.39
10.0.0.6,200,124.19
10.0.0.3,200,176.06
10.0.0.3,200,148.21
10.0.0.3,200,86.84
10.0.0.2,200,92.89
10.0.0.2,404,14.03
10.0.0.5,200,95.92
10.0.0.6,200,14.13
10.0.0.5,200,14.69
10.0.0.6,200,157.19
10.0.0.6,200,78.09
10.0.0.1,200,193.93
10.0.0.1,200,28.55
10.0.0.6,200,44.25
10.0.0.6,404,98.49
10.0.0.4,200,93.11
10.0.0.6,200,100.94
10.0.0.6,500,22.9
10.0.0.1,200,200.98
10.0.0.3,200,54.01
10.0.0.6,200,59.35
10.0.0.4,200,30.99
10.0.0.5,200,88.82
10.0.0.2,200,17.69
10.0.0.3,200,87.15
10.0.0.6,200,169.25
10.0.0.6,200,150.84
10.0.0.6,200,61.54
10.0.0.6,200,52.55
10.0.0.6,200,38.84
10.0.0.4,500,63.66
10.0.0.6,200,130.21
10.0.0.6,200,58.92
10.0.0.6,200,117.99
10.0.0.1,404,53.09
10.0.0.6,200,71.97
10.0.0.6,404,132.2
10.0.0.1,200,53.33
10.0.0.4,200,28.05
10.0.0.6,200,136.97
10.0.0.1,200,100.09
10.0.0.6,200,206.88
10.0.0.6,200,209.81
10.0.0.5,200,100.54
10.0.0.2,404,38.94
10.0.0.5,200,32.27
10.0.0.5,200,72.76
10.0.0.6,200,89.05
10.0.0.6,200,74.87
10.0.0.4,200,211.21
10.0.0.5,200,48.52
10.0.0.1,200,125.26
10.0.0.6,200,55.48
10.0.0.4,200,144.98
10.0.0.5,200,60.59
10.0.0.6,200,66.72
10.0.0.6,200,45.85
10.0.0.6,200,59.05
10.0.0.6,200,54.23
10.0.0.6,404,293.92
10.0.0.5,500,88.46
10.0.0.6,200,57.27
10.0.0.6,200,69.56
10.0.0.3,200,31.37
10.0.0.3,200,117.58
10.0.0.5,200,17.25
10.0.0.4,200,127.83
10.0.0.2,200,68.97
10.0.0.5,200,119.71
10.0.0.6,200,127.46
10.0.0.1,200,56.27
10.0.0.6,200,261.84
10.0.0.2,200,83.67
10.0.0.1,503,9.77
10.0.0.1,200,32.97
10.0.0.6,200,30.58
10.0.0.6,200,59.0
10.0.0.6,200,116.55
10.0.0.6,200,52.88
10.0.0.1,200,79.49
10.0.0.6,200,65.86
10.0.0.1,200,33.48
10.0.0.1,200,54.01
10.0.0.6,200,81.74
10.0.0.6,200,71.14
10.0.0.6,404,65.87
10.0.0.5,200,25.02
10.0.0.2,200,79.57
10.0.0.6,500,48.25
10.0.0.1,200,65.13
10.0.0.6,200,140.07
10.0.0.4,200,41.21
10.0.0.6,200,23.03
10.0.0.1,404,61.93
10.0.0.6,200,74.55
10.0.0.6,200,60.51
10.0.0.6,200,71.83
10.0.0.4,200,59.96
10.0.0.3,200,49.05
10.0.0.6,200,132.43
10.0.0.6,200,106.41
10.0.0.1,503,55.8
10.0.0.1,200,82.56
10.0.0.6,200,208.87
10.0.0.6,200,67.3
10.0.0.6,200,53.01
10.0.0.6,200,93.53
10.0.0.6,200,48.65
10.0.0.2,200,20.85
10.0.0.6,500,63.7
10.0.0.3,200,124.54
10.0.0.6,200,58.22
10.0.0.6,200,89.82
10.0.0.6,200,47.67
10.0.0.5,404,96.51
10.0.0.1,200,50.85
10.0.0.1,200,92.25
10.0.0.3,200,63.34
10.0.0.2,200,168.75
10.0.0.6,200,9.72
10.0.0.6,200,51.47
10.0.0.4,200,25.01
10.0.0.5,200,67.43
10.0.0.2,200,33.52
10.0.0.5,200,197.9
10.0.0.2,200,25.43
10.0.0.3,200,134.64
10.0.0.1,200,17.0
10.0.0.2,200,96.7
10.0.0.1,200,60.21
10.0.0.6,200,10.27
10.0.0.6,200,49.79
10.0.0.1,200,145.18
10.0.0.6,200,60.99
10.0.0.3,200,62.32
10.0.0.6,200,77.93
10.0.0.5,404,61.86
10.0.0.6,200,152.08
10.0.0.5,200,62.84
10.0.0.5,200,109.03
10.0.0.5,200,129.07
10.0.0.6,200,67.67
10.0.0.6,200,59.76
10.0.0.6,200,10.56
10.0.0.6,200,37.45
10.0.0.6,200,155.48
10.0.0.6,200,24.26
10.0.0.6,200,24.01
10.0.0.6,200,114.84
10.0.0.6,200,36.01
10.0.0.6,200,26.83
10.0.0.2,200,2.0
10.0.0.1,200,83.08
10.0.0.4,200,46.16
10.0.0.3,200,58.72
10.0.0.4,200,22.49
10.0.0.2,200,70.23
10.0.0.3,200,64.04
10.0.0.2,200,29.94
10.0.0.6,200,177.75
10.0.0.6,200,33.48
10.0.0.2,200,53.09
10.0.0.4,200,140.03
10.0.0.1,500,57.85
10.0.0.6,200,56.4
10.0.0.6,404,126.31
10.0.0.6,200,50.61
10.0.0.5,404,51.79
10.0.0.6,200,104.75
10.0.0.2,200,78.47
10.0.0.5,200,33.55
10.0.0.6,200,120.98
10.0.0.6,200,119.87
10.0.0.6,200,235.74
10.0.0.5,200,112.27
10.0.0.6,200,149.29
10.0.0.4,200,35.25
10.0.0.4,200,173.1
10.0.0.6,200,29.24
10.0.0.4,200,40.4
10.0.0.6,200,83.69
10.0.0.6,200,57.21
10.0.0.6,200,43.39
10.0.0.5,200,197.3
10.0.0.6,200,296.97
10.0.0.3,200,50.97
10.0.0.6,200,258.38
10.0.0.6,200,66.76
10.0.0.6,200,43.12
10.0.0.6,200,26.56
10.0.0.4,200,21.81
10.0.0.6,500,122.93
10.0.0.6,200,56.08
10.0.0.3,200,36.76
10.0.0.1,404,23.76
10.0.0.6,200,45.01
10.0.0.6,200,26.31
10.0.0.5,200,58.01
10.0.0.6,200,76.97
10.0.0.6,200,90.53
10.0.0.6,200,269.61
10.0.0.4,200,87.16
10.0.0.6,200,128.04
10.0.0.6,503,76.54
10.0.0.6,200,57.15
10.0.0.5,200,251.48
10.0.0.6,200,60.28
10.0.0.2,200,14.13
10.0.0.6,200,103.44
10.0.0.4,200,323.6
10.0.0.6,200,76.27
10.0.0.3,200,83.66
10.0.0.6,200,178.94
10.0.0.1,200,82.22
10.0.0.3,200,5.37
10.0.0.3,200,100.3
10.0.0.6,404,156.19
10.0.0.5,200,64.13
10.0.0.6,200,55.71
10.0.0.2,200,50.99
10.0.0.6,200,88.12
10.0.0.6,200,22.98
10.0.0.3,200,92.51
10.0.0.6,200,61.74
10.0.0.6,200,88.96
10.0.0.6,200,74.81
10.0.0.6,200,99.64
10.0.0.4,200,46.05
10.0.0.2,200,59.47
10.0.0.6,200,57.63
10.0.0.6,200,75.59
10.0.0.6,200,13.72
10.0.0.3,200,32.34
10.0.0.4,200,143.1
10.0.0.6,200,41.07
10.0.0.6,200,24.9
10.0.0.6,200,110.38
10.0.0.1,404,24.31
10.0.0.6,200,104.02
10.0.0.6,200,92.64
10.0.0.1,200,92.15
10.0.0.5,200,53.1
10.0.0.5,200,45.54
10.0.0.5,200,93.16
10.0.0.4,404,53.32
10.0.0.6,200,61.99
10.0.0.1,200,41.87
10.0.0.6,200,82.48
10.0.0.5,200,155.78
10.0.0.3,200,72.09
10.0.0.6,200,55.37
10.0.0.6,200,39.92
10.0.0.5,200,34.93
10.0.0.1,200,68.14
10.0.0.6,200,28.76
10.0.0.6,200,22.64
10.0.0.6,200,65.37
10.0.0.1,200,49.75
10.0.0.6,200,84.94
10.0.0.6,200,24.21
10.0.0.6,200,7.54
10.0.0.6,404,96.27
10.0.0.2,200,39.08
10.0.0.6,200,49.38
10.0.0.2,200,39.17
10.0.0.3,200,151.62
10.0.0.3,200,127.79
10.0.0.3,200,35.12
10.0.0.6,200,66.22
10.0.0.5,200,111.87
10.0.0.6,404,278.59
10.0.0.4,200,62.3
10.0.0.1,200,113.55
10.0.0.4,200,51.68
10.0.0.3,200,28.87
10.0.0.6,200,46.88
10.0.0.5,200,17.46
10.0.0.4,200,75.48
10.0.0.6,200,138.86
10.0.0.5,200,102.54
10.0.0.3,200,263.41
10.0.0.6,200,81.52
10.0.0.6,200,36.41
10.0.0.5,200,46.82
10.0.0.6,404,105.17
10.0.0.6,200,75.7
10.0.0.5,200,49.74
10.0.0.6,200,96.66
10.0.0.6,500,78.68
10.0.0.5,200,41.98
10.0.0.4,200,64.39
10.0.0.4,404,82.09
10.0.0.1,200,61.49
10.0.0.1,200,83.8
10.0.0.6,200,47.36
10.0.0.5,200,105.01
10.0.0.2,200,48.73
10.0.0.6,200,67.09
10.0.0.6,200,50.31
10.0.0.5,200,22.08
10.0.0.2,200,148.58
10.0.0.6,200,39.48
10.0.0.6,200,104.2
10.0.0.6,200,119.47
10.0.0.6,200,24.15
10.0.0.3,200,24.22
10.0.0.4,200,43.74
10.0.0.4,200,38.72
10.0.0.6,200,59.28
10.0.0.4,200,7.57
10.0.0.6,200,147.04
10.0.0.1,200,86.6
10.0.0.4,200,76.92
10.0.0.1,200,19.99
10.0.0.6,200,129.09
10.0.0.5,200,40.56
10.0.0.3,200,107.59
10.0.0.2,200,52.49
10.0.0.6,200,85.88
10.0.0.5,200,7.13
10.0.0.6,200,54.25
10.0.0.6,200,151.49
10.0.0.6,404,27.1
10.0.0.1,200,26.2
10.0.0.6,200,63.9
10.0.0.4,200,89.34
10.0.0.6,200,63.67
10.0.0.6,200,95.53
10.0.0.6,200,37.3
10.0.0.6,200,73.82
10.0.0.6,200,61.14
10.0.0.6,500,74.87
10.0.0.1,200,17.8
10.0.0.6,200,43.54
10.0.0.2,200,59.52
10.0.0.1,200,38.72
10.0.0.3,200,38.6
10.0.0.6,200,157.66
10.0.0.6,200,25.92
10.0.0.6,200,68.19
10.0.0.2,200,79.87
10.0.0.5,404,172.71
10.0.0.1,200,94.77
10.0.0.3,200,133.7
10.0.0.2,200,112.57
10.0.0.2,200,62.15
10.0.0.2,200,31.62
10.0.0.4,404,79.96
10.0.0.6,200,93.09
10.0.0.6,200,13.76
10.0.0.5,500,196.71
10.0.0.6,200,90.31
10.0.0.6,200,10.63
10.0.0.5,200,57.0
10.0.0.6,200,102.84
10.0.0.5,200,151.63
10.0.0.6,200,90.84
10.0.0.6,200,65.02
10.0.0.6,200,36.08
10.0.0.3,200,66.35
10.0.0.4,200,262.14
10.0.0.2,200,36.63
10.0.0.6,200,33.54
10.0.0.6,200,67.36
10.0.0.1,200,8.99
10.0.0.6,200,7.65
10.0.0.4,200,53.76
10.0.0.6,200,57.54
10.0.0.6,404,169.71
10.0.0.4,200,20.48
10.0.0.2,200,115.26
10.0.0.6,200,79.3
10.0.0.1,200,79.0
10.0.0.4,200,60.43
10.0.0.6,200,56.63
10.0.0.6,200,21.83
