hour,status,response_ms
0,200,94.18
7,200,47.26
9,200,137.03
10,200,40.1
5,200,30.54
23,200,20.39
3,200,194.55
10,200,57.37
15,200,109.58
16,200,111.87
20,200,196.93
17,200,9.35
8,200,93.82
6,200,8.7
13,200,5.37
18,200,28.96
11,200,49.37
1,200,73.23
3,200,27.44
16,200,13.23
8,200,49.0
17,200,20.6
6,200,147.14
8,200,116.38
10,200,58.82
15,200,62.59
9,200,55.77
7,200,12.34
3,200,35.31
17,200,106.85
1,200,230.89
22,200,90.13
23,200,65.9
19,200,103.36
7,200,37.15
15,200,76.8
9,200,120.07
5,200,99.71
6,200,77.17
21,200,31.48
17,200,12.6
0,200,151.05
20,500,33.71
4,200,112.8
0,200,57.29
5,200,36.58
7,200,132.41
13,200,82.25
1,200,33.12
9,200,15.09
21,200,63.46
13,200,90.5
3,200,77.25
17,200,89.84
1,200,195.37
20,200,112.56
15,200,36.17
22,200,127.26
11,200,194.38
20,200,101.25
15,200,38.31
3,200,16.45
14,200,31.45
3,200,81.7
4,200,25.41
23,200,43.91
7,200,56.04
18,200,56.02
3,200,212.62
17,200,66.81
16,200,7.74
13,200,15.52
9,200,49.54
0,200,142.29
22,200,182.6
8,200,79.81
7,200,95.81
17,200,43.78
6,200,97.29
2,200,135.42
23,200,98.56
0,200,36.86
17,200,49.97
13,200,11.37
13,200,21.23
22,200,28.55
20,200,123.49
22,200,84.2
17,200,24.04
6,200,152.77
12,200,84.39
23,200,24.08
7,200,67.76
13,200,8.5
16,200,63.17
1,200,80.67
3,200,251.46
17,200,34.18
19,200,51.67
7,200,64.21
3,200,131.42
17,200,37.78
22,200,23.22
10,200,41.86
0,200,70.66
20,200,9.93
6,200,31.88
21,200,124.7
23,200,61.36
21,200,66.13
8,200,63.9
5,200,85.9
10,200,75.76
20,200,12.51
12,200,61.02
1,200,65.99
19,200,89.18
10,200,34.31
13,500,22.33
19,200,75.02
23,200,44.84
2,200,37.63
23,200,64.21
13,200,58.09
19,200,100.44
17,200,141.35
6,200,5.43
23,200,115.25
6,200,63.95
15,200,72.77
13,200,11.22
21,200,179.06
18,200,122.54
22,200,141.54
21,200,92.88
12,200,55.34
0,200,54.1
12,200,20.38
23,200,176.75
6,200,61.81
22,200,21.16
0,200,103.12
8,200,20.49
12,200,73.22
18,200,3.94
15,200,18.58
21,200,25.37
22,200,122.47
18,200,98.45
2,200,20.1
0,200,107.37
17,200,79.96
17,200,122.04
21,200,38.67
1,200,67.61
17,200,111.49
5,200,64.59
4,200,44.6
8,200,84.82
17,200,168.42
14,200,91.81
13,200,67.85
15,200,68.37
9,200,45.84
13,200,108.27
2,200,82.82
22,200,93.98
11,200,63.38
14,200,47.34
6,200,182.47
8,404,47.48
23,200,218.91
19,200,87.63
23,200,73.3
19,200,76.88
10,200,92.76
0,404,41.59
15,404,80.28
21,200,66.54
22,200,86.32
2,200,37.3
15,200,48.31
10,200,85.87
2,200,50.71
15,200,150.12
12,404,92.87
9,200,149.55
16,500,57.94
16,200,73.09
13,404,57.78
5,200,36.23
0,200,64.95
13,200,51.47
20,404,59.35
10,200,46.72
1,200,29.26
22,200,81.57
1,500,128.0
17,200,135.75
20,200,26.52
13,200,214.28
12,200,107.34
8,200,22.57
16,200,87.67
5,200,107.94
14,200,88.73
23,200,106.45
0,200,50.35
17,200,48.47
13,500,34.1
19,200,49.99
1,200,46.75
14,200,24.76
7,200,34.96
4,200,49.35
3,200,63.49
13,200,206.48
10,200,18.71
10,200,139.44
2,200,52.15
22,200,20.91
13,200,157.26
19,200,118.9
16,200,34.02
22,200,7.77
11,200,61.31
11,200,224.36
13,200,224.89
22,200,20.12
11,200,48.78
9,200,203.8
9,200,102.67
18,200,132.52
21,200,88.45
9,200,68.42
5,200,34.21
23,200,135.25
7,200,44.65
0,200,76.94
23,200,25.27
4,200,83.9
1,200,54.35
22,200,42.38
20,200,103.25
6,200,19.97
12,200,82.53
1,200,27.24
19,200,45.79
10,200,150.46
23,200,78.66
20,200,81.45
17,200,86.04
9,200,50.23
0,200,80.96
6,200,103.45
0,200,79.71
9,200,52.96
22,200,108.1
23,200,25.12
14,200,119.83
18,200,54.46
20,200,38.66
3,200,42.32
5,200,55.03
23,200,130.34
13,200,69.93
1,500,66.52
8,200,45.52
13,200,40.31
0,200,169.96
13,200,51.59
0,200,169.68
8,200,47.34
5,200,160.13
3,200,47.14
0,200,179.49
21,200,94.8
15,200,49.95
8,200,102.82
22,200,57.54
23,200,60.79
2,200,52.19
3,200,104.74
19,200,112.89
6,200,179.76
1,200,75.92
4,200,93.64
10,200,11.73
14,200,31.91
9,200,63.35
0,200,141.29
0,200,56.23
2,200,61.72
5,200,218.2
15,200,38.88
18,200,126.42
8,200,204.88
7,200,58.02
20,200,90.72
19,200,39.81
12,200,168.77
3,500,75.15
21,500,98.57
22,200,50.32
6,200,152.6
20,200,277.07
22,200,262.42
17,200,20.42
21,200,49.74
5,200,34.47
22,200,198.89
12,200,103.03
19,200,153.49
11,200,146.44
13,200,225.07
12,200,7.03
2,200,28.02
18,200,78.0
14,200,46.34
3,200,50.37
22,200,28.63
19,200,66.96
10,200,153.59
4,200,237.2
12,200,85.06
14,200,110.5
16,200,32.96
9,200,82.28
14,200,22.33
20,200,37.86
22,200,184.56
9,200,117.72
19,200,65.47
17,200,46.02
4,200,159.84
23,200,21.2
5,200,202.65
8,200,111.69
0,200,35.93
6,200,196.12
19,200,144.36
13,200,54.81
8,200,99.43
11,200,28.38
5,200,70.12
9,200,31.79
7,200,62.91
22,200,72.05
10,200,52.09
21,200,69.45
6,200,39.54
18,200,94.29
3,200,58.73
11,200,21.37
17,200,42.14
9,200,59.53
14,200,29.49
9,200,93.65
18,200,38.84
1,200,55.69
9,200,51.25
7,200,133.92
10,200,162.02
5,200,11.63
18,200,119.6
4,200,81.72
16,200,30.14
12,200,75.38
11,200,115.76
10,200,100.61
10,200,32.1
9,404,88.05
11,200,210.74
8,200,70.16
21,200,151.84
20,200,124.94
4,200,131.07
16,200,42.97
18,200,22.25
5,200,138.26
2,200,146.14
7,200,72.15
3,200,116.66
23,200,88.48
12,200,107.2
9,404,64.47
19,200,141.16
16,200,51.72
22,200,79.53
17,200,35.64
15,200,46.12
21,200,43.11
23,200,21.43
17,200,75.68
1,200,79.41
1,200,136.42
17,200,66.26
14,200,172.03
18,200,13.91
10,200,80.09
23,200,29.25
23,200,117.23
18,200,71.02
18,200,164.68
13,200,82.42
2,200,164.12
11,200,62.84
16,200,71.21
22,200,54.68
0,200,39.44
22,200,98.6
5,404,181.01
22,200,29.67
1,200,148.87
23,200,130.29
6,200,50.09
18,200,22.74
16,200,86.13
18,200,16.12
7,200,53.48
14,200,24.82
12,200,128.14
1,200,99.22
9,200,44.91
11,200,99.13
6,200,199.29
23,200,77.03
11,200,11.04
8,200,54.11
21,200,119.38
6,200,97.62
1,200,94.78
8,200,73.44
21,200,233.85
6,200,17.24
14,200,107.21
14,200,14.45
7,200,53.15
2,200,12.41
5,200,11.94
20,200,120.38
3,404,37.61
13,404,123.5
11,200,77.75
12,200,125.35
7,200,20.57
7,200,132.28
15,200,247.55
1,200,4.63
8,200,90.51
20,200,108.09
5,200,123.14
10,200,121.06
16,200,104.75
20,200,55.38
8,200,44.25
12,200,58.43
17,404,70.77
7,200,37.72
7,200,7.45
15,200,4.86
2,200,9.96
16,200,153.12
7,200,64.89
8,200,36.06
10,200,112.64
3,200,110.47
15,404,54.74
14,200,28.84
11,404,11.14
22,200,51.73
6,200,21.8
10,200,21.01
21,200,62.22
19,200,92.18
7,200,41.47
0,200,57.79
23,200,118.33
7,200,76.68
0,200,140.7
18,200,78.53
14,200,7.42
9,200,128.86
8,200,33.55
21,200,79.77
16,200,29.16
23,200,120.99
2,200,36.64
0,200,52.93
0,200,8.79
17,200,22.57
5,200,33.02
7,200,78.81
17,200,123.44
3,200,96.68
10,200,75.27
15,200,114.61
20,200,64.37
4,200,118.4
6,200,78.55
19,200,143.99
20,200,138.76
20,200,174.25
9,200,49.74
0,200,69.32
1,200,64.32
20,200,97.83
2,200,61.43
6,200,75.86
18,200,106.67
18,200,183.74
7,200,104.05
23,200,158.97
17,200,24.83
8,200,21.8
16,200,46.11
19,200,70.99
12,200,63.57
6,200,17.08
3,200,36.77
13,200,87.32
23,200,24.57
15,200,57.85
19,200,115.37
2,200,146.4
16,200,25.55
4,200,54.6
12,200,43.04
5,200,128.93
17,200,35.61
1,200,61.32
20,200,42.14
15,200,51.8
19,200,18.81
4,200,65.97
13,200,117.81
3,200,72.33
7,200,49.97
22,200,82.43
14,200,149.27
3,200,38.16
10,200,62.32
8,200,34.66
7,200,68.12
12,200,80.05
7,200,267.67
8,200,137.84
7,200,63.7
1,200,107.4
17,200,45.78
2,200,110.47
1,200,84.41
6,200,83.22
0,500,85.47
4,200,33.93
16,200,31.59
22,200,75.55
15,200,92.99
13,200,61.66
22,200,77.52
5,200,55.64
8,200,107.94
4,200,88.92
1,200,9.72
10,200,55.8
17,200,65.36
9,200,32.72
23,200,32.1
23,200,3.53
12,200,46.59
9,200,43.77
22,200,69.14
12,200,34.63
18,200,99.63
2,200,65.38
17,200,86.17
23,200,153.4
20,200,153.79
12,200,8.0
7,200,119.07
10,200,52.53
7,200,56.88
14,404,35.42
0,200,19.21
10,200,37.91
10,404,127.76
21,200,142.65
0,200,100.69
11,200,41.6
4,200,91.44
8,200,115.18
14,404,32.62
2,200,79.33
8,200,21.14
17,200,39.56
16,404,117.69
3,200,98.31
11,200,185.39
15,200,15.19
19,200,162.05
5,200,77.04
15,200,49.64
22,200,182.51
23,200,87.57
9,200,40.56
4,200,78.79
23,200,56.24
22,200,173.52
1,200,82.25
7,200,74.11
0,200,40.66
12,200,109.28
3,200,298.67
6,200,72.23
11,200,17.39
3,200,44.04
1,200,262.81
1,200,17.42
22,404,24.81
3,200,67.95
17,200,61.02
0,200,292.38
5,200,30.5
1,200,28.31
1,200,158.82
16,200,82.53
16,200,81.91
21,200,102.7
11,200,151.49
5,200,139.05
12,200,77.63
13,200,26.61
7,500,34.73
10,200,170.45
4,200,51.7
5,404,58.03
17,500,80.06
0,200,99.34
18,200,70.36
11,200,129.6
10,200,15.53
18,200,28.62
18,200,97.58
20,200,31.21
21,500,39.28
23,200,67.99
5,200,127.33
10,200,15.21
1,200,5.28
19,200,154.27
14,200,139.05
0,200,66.67
8,200,80.29
22,200,222.85
3,500,12.6
13,200,92.11
11,200,48.6
4,200,218.92
14,200,66.34
18,200,21.71
23,200,148.91
13,200,18.45
19,200,58.69
15,404,140.34
2,200,45.01
15,200,14.78
11,200,63.97
12,200,179.26
12,200,175.29
11,200,57.86
0,200,139.97
1,200,56.17
3,200,125.52
22,200,35.25
4,200,9.89
15,200,139.77
1,200,100.26
3,200,106.93
10,200,243.63
22,200,79.43
12,200,36.21
18,200,74.91
20,200,32.48
19,200,75.02
5,200,136.08
23,200,47.0
19,200,9.69
15,404,102.33
1,200,78.24
3,200,52.32
23,200,30.72
16,200,85.89
9,200,48.76
14,200,57.2
13,200,68.57
16,200,14.55
10,200,54.34
19,200,96.84
16,200,104.14
15,200,151.63
1,200,56.08
22,200,95.59
8,200,18.74
8,200,43.39
1,200,20.97
5,200,68.05
4,200,72.58
8,200,73.15
12,200,71.23
9,200,106.5
18,200,51.73
1,200,53.68
11,200,117.63
2,200,76.55
3,200,25.0
4,200,204.8
17,200,91.3
22,200,168.62
0,500,11.21
13,200,99.72
0,200,155.53
0,200,77.47
22,200,68.34
14,200,12.5
4,200,91.06
23,200,26.17
15,200,22.9
6,200,152.9
0,200,14.17
1,200,182.8
10,200,147.24
9,200,108.89
2,200,17.26
22,200,12.22
19,200,66.86
12,200,60.55
13,200,157.83
23,200,198.56
0,200,19.85
7,404,83.79
1,200,222.69
3,200,47.6
19,200,76.65
1,200,108.9
14,404,38.84
0,200,8.12
14,200,48.72
12,200,47.43
20,200,137.02
6,200,222.33
0,200,21.23
15,200,105.08
1,200,29.18
4,200,129.29
22,404,306.59
20,404,102.74
17,200,149.25
15,404,8.22
5,200,31.78
5,200,41.46
22,200,76.79
5,200,25.48
1,200,199.25
6,200,85.9
10,200,97.6
11,200,91.33
8,200,162.87
23,200,51.13
22,200,22.63
18,200,76.13
2,404,183.11
5,200,140.53
5,200,36.67
8,200,71.89
17,200,31.3
5,200,39.05
12,200,100.0
15,200,90.6
14,200,6.89
13,200,12.76
4,200,71.22
9,200,44.53
6,200,14.34
6,500,64.27
14,200,55.02
13,200,60.43
9,200,295.58
6,200,11.06
1,200,45.19
3,200,65.42
22,200,72.43
0,200,87.33
10,200,14.19
9,500,70.36
22,200,63.35
13,200,35.74
12,200,89.75
1,200,120.87
22,200,13.44
5,200,34.75
3,200,50.28
5,200,104.11
13,200,94.79
1,200,75.78
18,200,28.61
23,200,49.12
15,200,82.5
13,200,252.54
2,200,132.75
15,200,68.56
8,200,59.81
23,200,107.61
6,200,40.27
7,200,69.8
9,200,39.62
11,200,62.42
22,200,146.61
21,200,58.61
19,200,15.16
7,200,49.8
23,200,184.52
22,200,28.42
3,200,86.27
0,200,151.32
22,200,72.92
6,500,20.02
2,200,40.76
0,200,59.55
14,200,61.44
15,200,217.2
5,200,80.97
4,200,35.99
21,500,135.07
8,200,62.28
1,200,4.83
2,200,23.43
7,200,101.31
4,200,125.54
4,200,114.86
1,200,164.8
19,200,150.87
16,200,131.52
17,200,120.98
9,200,153.72
9,200,225.71
21,200,83.12
19,200,98.93
16,200,87.96
17,200,49.65
20,200,22.91
12,200,56.8
15,200,57.5
6,200,105.53
4,200,65.64
20,500,55.03
17,500,40.3
0,200,72.99
9,200,8.37
2,200,112.31
7,200,108.24
8,200,20.51
8,200,97.19
2,404,201.44
14,200,102.56
4,200,47.06
21,200,245.24
20,200,43.09
18,200,76.92
21,200,119.57
22,200,24.38
19,200,3.47
15,200,80.82
19,200,29.7
13,200,85.45
21,200,23.05
1,404,66.95
11,200,38.55
19,200,25.08
18,200,213.64
1,404,103.94
11,404,84.98
11,200,28.43
1,200,42.26
7,200,124.16
16,200,87.25
19,200,112.8
21,200,120.98
11,200,70.48
2,200,112.93
18,200,20.85
6,200,165.56
15,200,112.72
5,200,31.32
16,200,211.23
2,200,73.04
6,200,173.75
10,200,69.0
13,200,51.33
17,200,286.47
15,200,220.54
2,200,62.15
19,404,26.15
14,200,81.23
0,200,52.56
0,200,117.85
2,200,138.2
19,200,27.32
10,200,1.87
3,404,66.75
14,200,252.39
10,200,16.19
5,200,28.51
9,200,61.98
18,500,159.37
6,200,230.88
14,200,51.12
14,200,65.74
2,200,53.4
0,200,121.04
3,200,74.07
10,200,13.19
17,200,56.24
3,200,98.62
23,200,67.84
17,200,82.38
23,404,43.68
0,500,142.41
2,200,32.12
11,200,84.29
21,200,76.34
10,200,25.43
2,200,51.16
12,200,80.14
14,200,110.37
2,200,34.2
21,200,124.63
19,200,36.86
21,200,20.73
7,200,52.97
4,200,73.81
16,200,19.41
18,200,105.09
12,200,172.79
21,200,7.43
4,200,64.75
9,200,52.87
22,200,159.08
22,200,84.62
15,200,45.43
4,200,42.54
23,200,7.72
7,200,169.43
13,200,127.1
22,200,47.19
17,200,30.49
13,200,88.43
16,200,25.62
1,200,60.32
18,200,92.07
8,200,28.97
19,200,110.81
0,200,96.62
1,200,80.6
15,200,73.43
3,200,25.48
2,200,55.06
10,200,127.08
9,200,86.54
22,200,13.97
13,200,6.49
18,200,12.73
15,200,36.6
0,200,11.35
11,200,84.62
15,200,139.53
12,200,72.52
16,200,70.26
8,200,93.84
8,200,50.05
14,200,52.28
13,200,120.79
13,200,110.37
2,200,107.67
14,200,166.69
0,200,16.1
22,200,84.04
14,200,88.1
23,200,54.92
1,200,55.01
10,200,11.36
2,200,49.82
1,200,31.16
17,404,55.62
20,200,27.97
17,500,34.99
12,200,78.27
23,200,85.84
3,200,17.88
16,200,17.53
23,200,99.24
11,200,24.95
12,200,194.36
21,200,111.4
2,200,216.33
4,200,22.1
18,200,260.32
7,200,156.39
18,200,247.63
6,200,15.76
14,200,76.71
18,200,21.35
22,200,53.69
11,200,62.47
5,200,75.05
14,200,53.31
14,200,28.48
13,200,223.83
23,200,33.21
1,200,134.3
2,200,48.65
1,200,23.22
5,200,25.41
18,200,43.86
16,200,127.51
17,200,204.69
0,200,42.93
2,200,34.3
22,200,164.4
20,200,114.35
9,200,20.6
14,200,109.69
19,200,395.33
17,200,68.29
7,200,30.93
20,200,28.89
20,200,22.9
11,200,47.06
7,200,93.32
0,200,16.0
10,200,34.31
8,200,143.17
16,200,24.05
1,200,10.13
8,200,99.92
19,200,98.09
0,200,21.75
2,200,51.38
19,200,32.06
12,200,62.32
20,200,55.61
17,200,90.45
0,200,119.98
15,200,248.44
11,404,49.84
13,200,14.44
16,200,72.84
11,200,12.12
15,200,194.8
6,200,20.17
1,200,145.12
7,200,36.16
17,200,44.08
4,404,53.0
16,200,29.91
20,200,177.04
19,200,18.62
14,200,103.71
15,200,65.89
17,200,101.81
6,200,45.38
0,200,71.48
18,404,19.11
2,200,38.94
2,200,84.62
7,200,240.75
13,200,56.56
5,200,28.14
10,200,122.63
6,200,96.86
14,200,56.83
16,200,66.29
18,200,148.69
11,200,114.27
17,200,73.45
20,200,16.58
4,200,118.37
13,200,18.78
10,200,192.43
23,404,36.03
14,200,175.02
14,200,30.61
7,200,18.13
17,200,50.58
8,200,76.5
15,200,113.62
6,200,391.55
11,200,50.08
5,200,14.31
6,200,28.91
11,200,51.52
19,404,5.98
16,200,62.52
11,200,41.72
14,200,129.44
0,200,175.56
5,200,17.08
22,200,60.23
10,200,87.25
19,200,11.75
19,200,6.41
2,200,44.26
4,200,118.8
11,200,72.55
4,200,132.2
17,200,54.37
1,200,91.8
16,200,125.68
18,200,39.56
14,200,40.4
4,200,33.18
18,200,101.08
22,200,61.95
11,200,150.04
2,404,210.75
22,200,90.63
8,404,20.08
20,200,288.84
13,200,46.96
5,200,100.76
5,200,61.89
22,200,16.59
21,200,29.95
9,200,14.39
7,200,37.83
16,200,208.98
1,200,113.37
10,200,19.91
2,200,125.58
5,200,24.45
17,200,54.06
9,200,20.71
15,200,39.95
13,200,77.19
15,200,87.46
6,200,141.85
11,200,66.31
12,200,53.82
21,200,37.91
17,200,148.11
3,200,252.29
8,404,99.47
16,200,63.98
0,200,96.39
23,200,59.46
23,500,71.88
10,200,99.96
18,200,14.1
12,200,275.96
12,200,64.14
0,200,182.39
7,200,33.6
9,200,45.17
23,200,74.25
10,200,36.4
23,200,76.9
3,200,117.86
1,200,100.08
4,200,104.13
4,200,100.72
22,200,121.39
22,200,211.68
19,200,152.67
9,200,36.01
5,200,12.01
7,200,54.67
22,200,61.03
4,200,68.91
10,200,52.67
21,200,86.34
2,200,123.95
0,200,25.16
2,200,47.35
1,404,33.86
17,200,98.08
20,200,27.88
0,200,11.72
10,404,125.79
7,200,27.71
20,200,98.29
5,200,47.25
7,200,49.29
11,404,62.04
14,404,12.45
21,200,66.88
6,200,107.08
14,200,130.1
10,200,96.63
17,200,61.67
15,200,42.04
4,200,30.51
4,200,70.02
2,404,18.81
4,200,63.54
6,200,64.89
5,404,131.97
18,200,38.9
17,200,35.56
16,200,89.99
2,200,142.43
12,200,61.64
14,200,352.42
20,200,136.65
17,200,19.67
1,200,6.14
23,200,26.55
16,200,33.78
6,200,53.99
4,404,31.36
10,200,11.35
14,200,23.68
17,200,75.5
13,200,109.85
11,200,19.11
4,200,14.9
19,200,79.39
22,404,70.68
1,200,81.8
2,200,66.47
15,200,39.83
15,200,102.29
8,200,26.51
0,200,26.3
12,200,91.15
21,200,174.53
6,200,332.86
1,200,217.43
19,200,199.78
9,200,31.77
4,200,163.17
5,200,61.32
1,200,21.34
10,200,14.37
0,200,45.99
17,200,125.98
19,200,55.64
8,500,62.47
20,200,146.85
1,404,51.33
10,200,39.96
15,200,16.34
15,200,66.94
13,200,125.76
8,200,49.39
20,200,76.61
13,200,123.61
4,200,110.17
14,200,61.55
23,200,79.1
14,200,86.55
20,200,31.72
14,200,12.52
15,200,221.11
1,200,51.65
8,200,38.18
2,500,70.96
1,200,81.8
22,404,8.32
9,200,69.54
0,200,91.09
3,200,20.18
4,200,14.48
11,200,43.88
12,200,12.43
23,200,122.0
11,200,62.25
17,200,93.47
22,500,59.79
4,404,26.35
7,404,149.02
16,200,19.79
2,200,82.72
1,200,75.07
13,200,5.52
17,200,2.07
14,200,63.06
22,404,55.39
15,200,96.14
14,200,4.38
2,200,41.91
0,200,56.57
8,200,52.64
4,200,29.99
1,200,12.6
11,200,46.71
7,200,11.88
18,200,42.28
3,404,72.06
17,200,35.11
16,200,109.34
8,200,71.16
2,200,101.86
13,200,70.23
0,200,111.85
7,200,14.05
12,200,101.99
21,200,93.13
23,200,75.43
11,200,231.21
15,200,8.04
0,200,67.14
8,200,71.21
3,200,132.46
21,200,90.2
14,200,62.01
5,200,169.23
9,200,62.83
0,200,50.12
18,200,61.86
22,404,106.21
10,200,49.32
16,200,7.52
6,200,178.27
22,200,42.83
7,200,53.61
10,200,41.92
21,404,33.34
8,200,17.59
20,200,24.51
23,200,68.37
15,500,30.53
1,200,86.99
1,200,32.6
21,200,97.91
18,200,139.63
19,200,103.43
0,200,41.54
4,200,77.43
5,200,6.35
21,200,6.52
10,200,80.6
23,200,91.19
13,404,54.16
10,200,6.23
17,200,108.5
3,200,15.76
4,200,73.83
4,200,169.13
14,200,101.97
17,404,64.38
17,200,240.73
11,200,101.46
23,200,45.34
20,200,203.24
19,200,125.24
15,200,133.19
2,200,43.33
19,200,102.03
19,200,91.6
11,200,144.36
7,200,37.24
0,200,33.92
15,200,10.77
15,200,126.08
18,200,304.52
4,200,115.25
7,200,51.23
11,200,186.94
2,200,94.2
10,200,171.53
18,200,37.73
2,500,76.23
3,200,175.27
1,200,174.57
15,200,86.92
18,200,12.9
20,404,122.82
5,500,253.75
6,200,14.63
3,200,85.27
0,200,104.26
11,200,59.44
21,200,186.9
20,200,45.51
11,200,5.86
21,200,19.31
9,200,104.33
23,200,54.75
2,200,12.92
1,200,90.09
14,200,172.34
13,200,91.42
15,200,92.35
20,200,57.51
2,404,83.99
3,200,85.88
12,200,216.44
11,200,76.82
0,200,115.68
23,200,41.95
6,200,118.27
17,200,82.01
16,200,43.45
15,200,25.21
10,200,62.6
2,404,33.27
15,200,17.65
8,200,93.73
20,200,124.61
2,200,161.56
15,200,44.37
11,200,85.68
10,200,28.35
11,200,119.36
9,200,134.98
0,200,43.11
3,200,92.17
20,200,89.24
11,200,28.95
19,200,7.29
3,404,70.13
11,200,81.5
18,200,102.73
23,200,67.14
13,200,137.72
14,200,101.97
18,200,187.44
1,200,14.97
5,200,92.73
5,200,1.74
7,200,65.1
20,200,55.33
23,200,47.9
7,200,69.37
19,200,154.6
18,200,28.18
15,200,120.08
16,200,14.78
13,200,79.8
19,200,80.18
16,404,41.43
20,500,110.59
23,200,49.66
5,200,62.27
16,200,8.85
21,200,40.47
23,200,38.24
13,200,116.89
21,200,67.72
16,200,179.57
5,200,25.71
5,200,41.69
5,200,61.23
8,200,23.62
18,200,75.03
6,200,126.73
9,200,88.36
0,200,56.14
8,200,89.25
4,200,77.94
4,200,119.1
9,200,83.51
4,200,130.9
15,200,63.17
4,200,164.61
2,200,197.29
16,200,72.05
11,200,124.6
3,200,32.19
19,200,20.85
17,200,66.52
9,200,123.05
7,200,118.75
2,200,5.86
5,200,45.52
20,200,133.71
9,200,137.44
9,200,112.17
23,200,19.24
0,200,53.68
23,404,174.21
3,200,13.7
2,404,52.57
17,404,47.82
1,200,33.32
7,200,93.99
9,200,120.31
10,200,17.38
2,200,62.09
22,200,176.39
16,200,96.92
9,200,66.06
3,200,89.05
18,200,20.98
8,200,115.46
19,200,97.64
18,200,158.32
5,200,10.26
21,200,176.8
1,200,63.11
22,200,60.29
16,200,110.84
19,200,99.81
20,200,17.61
1,200,94.73
5,200,107.33
3,200,12.71
6,200,18.2
12,200,202.33
8,200,17.53
18,200,97.3
18,200,59.83
14,200,70.3
19,200,94.91
8,200,30.83
15,404,69.7
19,200,66.33
8,200,44.21
22,200,58.9
1,200,23.68
2,200,83.92
20,200,61.04
22,200,52.83
16,200,68.62
15,200,49.21
6,200,29.3
21,200,102.94
11,200,16.89
10,200,155.41
6,200,63.46
6,200,61.91
19,200,74.41
11,404,102.7
15,200,137.89
17,200,59.68
13,200,243.09
2,200,8.7
11,200,85.81
22,200,189.8
5,200,55.21
17,200,37.25
22,200,101.72
4,200,112.25
20,200,226.1
10,200,25.13
19,200,92.39
9,200,69.23
4,200,39.46
7,200,99.37
14,200,68.12
7,404,33.45
17,200,169.21
4,200,44.25
9,200,250.48
11,200,47.22
12,200,65.29
20,200,135.92
6,200,55.82
16,200,37.15
13,200,41.4
9,200,69.66
16,404,96.45
13,200,79.04
6,200,98.97
7,200,103.85
12,200,94.34
4,404,43.11
2,200,15.34
16,200,48.8
12,200,70.17
23,200,135.48
15,200,175.93
2,200,31.11
13,200,40.65
13,200,99.87
3,200,31.02
10,200,69.06
17,200,183.01
1,200,69.68
23,200,125.6
11,200,61.37
11,200,15.58
4,200,51.08
22,200,169.43
17,200,128.19
18,200,83.49
3,200,151.86
15,200,45.66
11,200,19.52
2,200,19.06
2,200,70.25
23,200,80.33
6,200,49.2
3,200,194.3
5,200,22.72
15,200,29.7
21,200,121.29
2,200,50.59
6,200,124.77
4,200,16.7
10,404,102.28
10,200,224.83
3,200,205.88
6,200,118.86
5,200,10.59
16,200,73.53
1,200,139.79
14,200,77.12
17,200,41.48
13,200,83.19
8,200,38.05
17,200,80.6
0,200,100.13
15,200,158.48
7,404,59.66
3,200,32.66
10,200,55.48
12,200,68.3
15,200,44.05
22,200,37.14
10,200,83.93
7,200,93.2
3,200,51.98
20,200,71.1
17,200,11.04
10,200,195.34
11,200,42.93
23,404,46.51
12,200,74.36
13,200,190.85
0,200,19.73
23,404,31.39
20,200,38.97
17,200,72.04
19,200,24.15
21,200,8.83
0,500,102.05
8,200,65.11
1,200,25.29
22,200,27.49
12,200,33.16
17,200,225.03
16,200,13.64
14,200,83.62
17,200,60.21
15,200,121.27
16,200,282.09
3,200,134.98
10,200,137.33
2,500,94.35
10,200,124.72
17,200,47.34
2,404,72.75
15,404,62.29
4,200,81.56
12,200,68.55
19,200,73.3
20,200,189.75
14,200,47.44
12,200,30.78
11,200,48.7
12,200,20.78
19,200,160.08
20,200,113.57
22,200,73.17
22,200,190.89
22,200,41.49
18,200,189.22
14,200,20.83
1,500,124.57
17,200,25.22
3,200,188.06
23,200,75.37
21,200,124.82
23,200,80.42
14,200,94.48
17,200,215.81
22,200,35.53
12,404,151.12
10,200,28.44
18,200,27.12
22,200,134.92
18,200,73.92
10,200,117.6
20,200,144.89
7,200,183.65
3,200,95.81
20,200,80.08
17,200,80.98
7,200,67.74
2,200,35.04
8,200,30.69
10,200,13.46
22,200,60.47
20,200,51.46
5,200,119.04
2,200,24.99
16,200,17.24
18,200,154.62
3,200,118.82
16,200,39.73
5,200,221.46
22,200,32.76
8,200,217.67
19,200,42.11
20,200,170.98
22,200,32.09
20,200,45.56
1,200,72.23
21,200,17.2
11,200,138.74
2,200,177.44
14,200,31.52
23,200,30.54
23,200,71.31
15,200,124.4
14,200,149.03
8,200,161.93
21,200,134.37
4,200,70.23
3,200,211.12
1,200,183.41
3,200,38.72
16,200,57.03
11,200,29.7
7,404,27.3
7,200,32.95
2,200,107.08
19,200,29.16
9,200,65.4
6,200,25.75
16,200,14.21
0,200,22.15
0,200,23.91
2,200,14.87
11,200,29.6
14,200,138.73
15,200,167.33
17,200,74.33
6,200,128.66
11,200,70.18
18,200,161.58
1,200,46.2
3,200,45.42
15,200,128.93
0,200,72.71
6,200,216.16
9,200,88.43
13,200,41.24
